,0,1,2,3,4,5,6,7,8,9
328,1.0,1.0,1.0,2.0,-0.0,0.0,2.0,2.0,0.0,1.0
329,1.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,-0.0
330,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0
331,0.0,2.0,2.0,0.0,-0.0,-0.0,2.0,0.0,2.0,0.0
332,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,3.0,2.0,1.0
333,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0
334,0.0,1.0,3.0,-0.0,-0.0,1.0,-0.0,2.0,2.0,1.0
335,1.0,2.0,2.0,1.0,1.0,-0.0,0.0,3.0,2.0,-0.0
336,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
337,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,2.0,2.0,0.0
338,0.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0
339,-0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,-0.0
340,2.0,2.0,2.0,-0.0,2.0,2.0,1.0,1.0,0.0,1.0
341,1.0,3.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,2.0
342,0.0,2.0,1.0,1.0,-0.0,1.0,0.0,2.0,0.0,0.0
343,-0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
344,1.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0
345,0.0,2.0,1.0,1.0,-0.0,1.0,2.0,2.0,0.0,1.0
346,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,-0.0,1.0
347,1.0,1.0,1.0,2.0,-0.0,1.0,0.0,1.0,-0.0,0.0
348,0.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0
349,1.0,1.0,1.0,1.0,1.0,2.0,-0.0,2.0,1.0,1.0
350,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
351,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0
352,2.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,2.0,1.0
353,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0
354,1.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0
355,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0
356,3.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0
357,2.0,4.0,0.0,1.0,2.0,1.0,2.0,5.0,3.0,2.0
358,1.0,3.0,2.0,1.0,2.0,1.0,2.0,5.0,3.0,1.0
359,1.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0
360,1.0,4.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,-0.0
361,3.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0
362,2.0,3.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0
363,2.0,3.0,1.0,1.0,2.0,0.0,-0.0,3.0,2.0,1.0
364,1.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0
365,1.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0
366,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0
367,-0.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,3.0
368,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0
369,-0.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0
370,0.0,2.0,1.0,1.0,-0.0,1.0,2.0,3.0,0.0,1.0
371,1.0,3.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0
372,1.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,-0.0,1.0
373,2.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,-0.0,1.0
374,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0
375,4.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0
376,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0
377,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
378,2.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0
379,2.0,5.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0
380,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0
381,1.0,4.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0
382,1.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0
383,3.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0
384,3.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0
385,3.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0
386,2.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0
387,2.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0
388,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,-0.0,1.0
389,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0
390,0.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0
391,2.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0
392,2.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0
393,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0
394,2.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0
395,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
396,3.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0
397,2.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,4.0
398,1.0,4.0,1.0,0.0,1.0,2.0,3.0,4.0,1.0,3.0
399,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0
400,1.0,2.0,2.0,2.0,2.0,-0.0,3.0,4.0,2.0,1.0
401,2.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0
402,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0
403,3.0,4.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0
404,2.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0
405,2.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0
406,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0
407,2.0,5.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0
408,2.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0
409,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0
410,2.0,3.0,1.0,4.0,1.0,1.0,4.0,3.0,0.0,2.0
411,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
412,3.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0
413,1.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0
414,2.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0
415,2.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0
416,0.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0
417,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0
418,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0
419,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0
420,0.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0
421,1.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0
422,3.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0
423,2.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0
424,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0
425,2.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0
426,2.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0
427,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0
428,1.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0
429,1.0,2.0,1.0,1.0,3.0,0.0,2.0,4.0,2.0,2.0
430,4.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0
431,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0
432,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,-0.0,2.0
433,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,0.0,2.0
434,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0
435,2.0,3.0,3.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0
436,1.0,3.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0
437,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0
438,3.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0
439,3.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0
440,3.0,4.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0
441,0.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0
442,2.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0
443,2.0,5.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0
444,2.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0
445,1.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0
446,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0
447,0.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0
448,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0
449,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0
450,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
451,1.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0
452,3.0,3.0,0.0,4.0,2.0,3.0,1.0,4.0,1.0,3.0
453,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
454,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
455,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
456,1.0,4.0,3.0,2.0,1.0,1.0,0.0,5.0,3.0,1.0
457,2.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,3.0,3.0
458,2.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0
459,1.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0
460,1.0,4.0,-0.0,2.0,2.0,3.0,2.0,3.0,2.0,0.0
461,0.0,3.0,2.0,1.0,0.0,3.0,-0.0,3.0,1.0,1.0
462,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0
463,3.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0
464,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0
465,0.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0
466,3.0,4.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0
467,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
468,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0
469,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0
470,1.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0
471,2.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0
472,2.0,3.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0
473,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0
474,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0
475,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,-0.0
476,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0
477,1.0,4.0,2.0,1.0,1.0,-0.0,2.0,3.0,2.0,2.0
478,2.0,4.0,3.0,1.0,0.0,2.0,2.0,3.0,-0.0,3.0
479,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0
480,1.0,4.0,1.0,-0.0,0.0,1.0,1.0,1.0,-0.0,1.0
481,3.0,3.0,1.0,1.0,-0.0,1.0,1.0,2.0,1.0,3.0
482,2.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,-0.0,1.0
483,-0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0
484,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0
485,1.0,4.0,3.0,-0.0,3.0,3.0,2.0,5.0,3.0,3.0
486,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,-0.0
487,2.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0
488,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0
489,1.0,4.0,1.0,3.0,1.0,2.0,-0.0,1.0,1.0,0.0
490,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0
491,1.0,4.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0
492,2.0,4.0,3.0,2.0,1.0,2.0,2.0,5.0,3.0,0.0
493,2.0,4.0,5.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0
494,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,0.0
495,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0
496,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0
497,1.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,0.0,3.0
498,2.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0
499,1.0,4.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,3.0
500,1.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0
501,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0
502,2.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
503,1.0,3.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,-0.0
504,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0
505,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0
506,3.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0
507,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0
508,1.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0
509,1.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0
510,1.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,0.0
511,1.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0
512,2.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0
513,2.0,4.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0
514,2.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0
515,2.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0
516,2.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0
517,1.0,3.0,1.0,-0.0,-0.0,1.0,1.0,3.0,1.0,3.0
518,1.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,-0.0,0.0
519,2.0,3.0,2.0,1.0,-0.0,1.0,3.0,4.0,2.0,2.0
520,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0
521,3.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0
522,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0
523,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0
524,-0.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,3.0
525,1.0,2.0,1.0,-0.0,2.0,2.0,1.0,2.0,-0.0,2.0
526,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0
527,0.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0
528,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0
529,1.0,4.0,0.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0
530,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0
531,1.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0
532,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0
533,3.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,3.0
534,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0
535,2.0,4.0,3.0,2.0,2.0,0.0,1.0,5.0,4.0,1.0
536,3.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0
537,2.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0
538,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0
539,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
540,2.0,3.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0
541,1.0,4.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0
542,0.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
543,-0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
544,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
545,1.0,3.0,0.0,1.0,-0.0,1.0,2.0,2.0,0.0,2.0
546,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0
547,3.0,3.0,2.0,3.0,0.0,2.0,2.0,4.0,1.0,-0.0
548,2.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0
549,2.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0
550,2.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0
551,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0
552,3.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0
553,1.0,3.0,2.0,2.0,2.0,-0.0,1.0,3.0,1.0,3.0
554,2.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0
555,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0
556,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
557,1.0,2.0,-0.0,0.0,2.0,-0.0,1.0,3.0,1.0,2.0
558,0.0,2.0,2.0,1.0,2.0,-0.0,2.0,3.0,1.0,1.0
559,-0.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0
560,1.0,3.0,1.0,2.0,1.0,-0.0,1.0,2.0,2.0,0.0
561,2.0,3.0,0.0,3.0,0.0,0.0,-0.0,3.0,0.0,2.0
562,1.0,3.0,0.0,2.0,-0.0,2.0,2.0,3.0,1.0,3.0
563,2.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0
564,0.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0
565,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0
566,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,-0.0
567,-0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0
568,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0
569,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0
570,1.0,2.0,1.0,1.0,-0.0,1.0,2.0,3.0,1.0,1.0
571,2.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,-0.0
572,2.0,2.0,1.0,1.0,3.0,-0.0,2.0,4.0,2.0,1.0
573,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
574,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
575,4.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0
576,2.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0
577,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0
578,1.0,2.0,2.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0
579,2.0,4.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0
580,1.0,3.0,1.0,1.0,1.0,-0.0,1.0,2.0,2.0,0.0
581,-0.0,3.0,1.0,2.0,2.0,0.0,1.0,3.0,-0.0,1.0
582,0.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0
583,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0
584,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0
585,2.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0
586,2.0,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0
587,2.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,2.0
588,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,-0.0,2.0
589,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
590,1.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0
591,2.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0
592,2.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0
593,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
594,2.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0
595,2.0,3.0,1.0,1.0,0.0,1.0,0.0,-0.0,2.0,0.0
596,3.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0
597,2.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0
598,1.0,4.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0
599,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
600,1.0,2.0,2.0,2.0,2.0,-0.0,3.0,4.0,2.0,1.0
601,2.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0
602,1.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0
603,3.0,4.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0
604,2.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0
605,2.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0
606,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0
607,2.0,5.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0
608,2.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0
609,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0
610,2.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0
611,1.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0
612,2.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0
613,1.0,3.0,2.0,2.0,0.0,3.0,2.0,4.0,1.0,1.0
614,2.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0
615,2.0,4.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,0.0
616,0.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0
617,1.0,5.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0
618,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0
619,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0
620,0.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0
621,1.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0
622,3.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0
623,2.0,5.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0
624,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0
625,2.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0
626,2.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
627,1.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0
628,1.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0
629,1.0,2.0,1.0,2.0,3.0,0.0,2.0,4.0,2.0,2.0
630,4.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0
631,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
632,1.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0
633,2.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,0.0,2.0
634,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0
635,1.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0
636,1.0,2.0,1.0,1.0,2.0,-0.0,1.0,2.0,-0.0,1.0
637,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0
638,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0
639,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0
640,2.0,4.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0
641,0.0,4.0,1.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0
642,1.0,3.0,2.0,2.0,-0.0,1.0,2.0,3.0,1.0,3.0
643,1.0,4.0,2.0,-0.0,1.0,1.0,0.0,3.0,2.0,1.0
644,2.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0
645,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0
646,1.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0
647,-0.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0
648,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0
649,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
650,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0
651,2.0,3.0,1.0,3.0,3.0,2.0,2.0,4.0,0.0,2.0
652,3.0,3.0,0.0,4.0,2.0,2.0,1.0,4.0,1.0,3.0
653,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
654,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0
655,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
656,1.0,4.0,3.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0
657,2.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0
